;наименование;штрихкод
15009;"Пюре натуральное ""Голубика"" п/ф 0,25 кг";
15010;"Пюре натуральное ""Морошка"" п/ф 0,25 кг";
15011;"Пюре натуральное ""Малина"" п/ф 0,25 кг";
15018;"Пюре натуральное ""Вишня"" п/ф 0,25 кг";
15012;"Подарочный набор ""Пюре ягодное"" 3*50 гр";
15015;"Пюре натуральное ""Ежевика"" п/ф 0,25 кг ";
15016;"Пюре натуральное ""Клубника"" п/ф 0,25 кг";
15019;"Пюре натуральное ""Черная смородина"" п/ф 0.25 кг";
15020;"Пюре натуральное ""Облепиха"" 0,3 кг ";
15022;"Пюре натуральное ""Крыжовник"" п/ф 0,3 кг ";
11001;Колбаса Докторская кат. А (батончик по 400 гр);
11015;Колбаса Молочная в натуральной оболочке кат.Б ;
11003;Сосиски Молочные кат Б ;
11004;Сардельки молочные в нат.обол.кат. Б;
11005;Колбаса Русская п/к(400-500 гр);
11006;Колбаса Юбилейная в/к в/с в/у (700-800 гр);
11090;Колбаса Юбилейная в/к 1 сорт;
11008;Новомосковская в/к в/у(300-400 гр);
11009;Сервелат Боярский в/к в/у 300 гр;
11010;Бок свиной в/к в/у( 700-800 гр);
11011;"Свинина ""Челси"" в/у(300-500 гр)";
11013;"Сыровяленые колбаски""Итальянские""(200гр)";
11007;Краковская п/к оригинальная ( 600-700 гр);
11012;Говядина с/к в в/у  ( 200-300 гр);
11016;Сервелат Ореховый в/к (300-400 гр);
11017;Ветчина в оболочке вареная;
11002;Колбаса Ветчинная вареная (батончик по 400 гр);
11014;Пастрома птицы с/к в/у (200 гр);
11018;Сосиски с сыром ;
11019;Сервелат Невский п/к (300-400 гр);
11020;Колбаса Русская кат Б ВАРЕНАЯ ( 2 кг);
11021;Венская Салями;
11022;Шпик копченый острый ;
11023;Шпик соленый домашний;
11024;Шпик копченый кубанский;
11025;Грудка птицы(куриная) к/в в/у(500 гр);
11026;Буженина Праздничная;
11027;"Карбонад ""Восточный"" к/в в в/у";
11028;"Колбаса ""Российская"" в/к( 300 гр)";
11029;Говядина особая ( к/в ) в/у (900 гр);
11030;Окорочок птицы куриный в/у к/в (400 гр);
11031;Шейка Подмосковная к/в в/у  в.с.(1000 гр);
11032;Колбаса Рубцовая вареная;
11033;Балык свиной с/к в/у( 500 гр);
11035;Сервелат мускатный в/к;
11036;Филе куриное Южное (к/в) в/у( 300 гр);
11037;"Колбаски полукопченые ""Шашлычные""";
11038;Колбаса Варшавская в/к ;
11039;"Колбаса вареная ""Свиная"" ";
11040;"Колбаса ""Свиная"" п/к ";
11041;Купаты свиные по Череповецки;
11042;Колбаски гриль с сыром ;
11043;Сервелат  с/к ;
11044;Балыковая  с/к  б/с;
11045;Московская с/к в/с;
11054;Столичная с/к в/с;
11086;Колбаса Парижский сервелат с/к;
11087;Колбаса Салями Подмосковная с/к;
11052;Ветчина Купеческая вареная;
11046;"Балык ""Семейный"" к/в";
11047;Карпаччо из свинины  с/к (150 гр);
11048;Карпаччо из говядины с/к (150 гр);
11049;"Колбаски п/к  ""Снеки"" ";
11050;"Окорок ""Мичуринский"" в/у к/в ( 500 гр)";
11051;Холодец;
11053;Колбаса Молочная кат.Б;
11055;Ветчина куриная в оболочке;
11056;Фарш по домашнему;
11061;Дворянская вареная ;
11062;Сосиски Прибалтийские;
11063;Продукт Слоеный;
11074;Колбаса Сливочная вареная;
11077;Шейка свиная с/к в/у;
11078;Салями Королевская с/к ;
11079;Сервелат по-фински с/к ;
11080;Ребра свиные с/к 2 сорт;
11083;Румяная Корочка грудинка к/в в/у;
11084;"Продукт ""Ассорти в Форме""";
11085;Балык свиной с/к (нарезка) 180 гр;
11092;Балык семейный к/в (нарезка) 180 гр;
11093;Карбонад Восточный к/в  (нарезка) 180 гр;
11094;"Ветчина "" Калейдоскоп"" ( нарезка ) 180 гр";
11098;Колбаса Балыковая п/к ( 300 гр);
11099;Сервелат Питерский;
12002;Колбаса Сальчича (ЧерМясКомб);
12003;Пастрома из мяса индейки с/к в вак.уп ;
12005;Рулька свиная к/в в/у;
12006;П\ф мяс.б\к кат.А Гуляш из говяд.ЧМК;
11081;Колбаса ВМК 100% в мод. газ. Среде;
12007;Сардельки Вологодские с нат.сливочным маслом ВМК;
12008;Пастрома Деликатесная к/з ВМК;
11095;Буженина запеченая (МиМп);
11096;Рулька запеченая (МиМп);
12009;Колбаса Вологодская п/к 300г вак. ВМК;
12010;Карбонад Московский к/в вак. ВМК;
12011;Сервелат Французский п/к 300г вак.ВМК;
12012;Сосиски Филейные 350г ВМК;
12013;Колбаса Говяжья вар.кат.А 500г. ВМК;
12014;Окорок Вологодский к\в вак.порц.ВМК;
12015;Колбаса Краковская ВМК;
11068;"Бекон ""Семейный"" НАРЕЗКА  с/к 200 гр (Агромясопром)";4607082743564
11091;"Бекон ""По Венски""";"
4607082743700"
11069;Шинка Русская  к/в нарезка (Агромясопром);
11070;"Сардельки ""Говяжьи"" кат А  н/о (Агромясопром)";
11071;"Колбаски ""Пепперони"" сыровяленые 130гр. (Агромясопром)";
11072;"Студень "" Домашний"" мясной 250 гр  (Агромясопром)";
11075;"Балык "" По-барски"" с/к 100гр вак.уп.(АгроМясоПром)";
11076;"Корейка ""Княжеская""с/к 100 гр вак. уп  (Агромясопром)";
11088;"Сосиски ""Олимпик""";4607082741652 
11089;"Колбаски ""Берлинские"" п/к кат В н/о (АгроМясоПром)";
11057;"пельмени ""Великоустюгские"" 0,8кг ( ВелУстюг)";4607087290193 
11058;"пельмени ""От Деда Мороза""0,4кг ( ВелУстюг)";4607087290087 
11059;"пельмени ""Для любимых"" с телятиной0,4 кг ( ВелУстюг)";4607087290155 
11060;"Пельмени ""Шеф Повар"" по-русски  (ВелУстюг)";
11073;"пельмени ""Сухонские""0,4кг в холщ. мешочке";4607087290094 
11064;Вареники с картофелем и грибами 0,350;
11065;Вареники с картофелем и луком  0,350;
11066;"Котлета ""Домашняя"" 0,375";4607087290209 
11067;"Ромштекс ""Ароматный""  0,375";4607087290353 
11082;"Котлета ""Московская""  0,375";4607087290216 
12004;Пельмени Мясной дворик классические 500 гр;
14029;"Вафли ""Сливочные"" весовые";
14030;"Вафли ""Шоколадные"" весовые";
14007;"Вода ""Васильевский родник"" газированная 1,5 л";4610008332995
14008;"Вода ""Васильевский родник""  негазированная 1,5 л";4607063428114
14009;"Вода ""Васильевский родник""  0,5 (ВолХлебКомб)";4607063428107
14010;"Вода ""Васильевский родник"" газированная 0,5 (ВолХлебКомб)";4610008332971
14022;"Вода ""Васильевский родник"" 5л  (ВолХлебКомб)";4607063428121 
10002;Лимонад из Кириллова;4607082950016
14011;"Пряник ""Из Вологды"" ";4610008332971
14012;"Пряник ""Яблочный""";4607063423485 
14013;"Батон ""Нарезной"" пол/наре. 200 гр";4607063424031
14109;"Батон ""Нарезной"" нарезка 0,400 гр (ВолХлебКомб)";
14074;Батон с отрубями 0,300 ;
14014;"Хлеб ""100 % Ржаной""";4610008331226
14015;"Хлеб ""Дарницкий"" нарезка";
14016;"Хлеб ""Пшеничный""";
14017;"Хлеб ""Тонус пшеничный""";
14020;"Хлеб ""Восемь злаков"" 0,200 гр (ВолХлебКомб)";4610008331325
14021;"Хлеб ""Гречишный"" 0,300 гр (ВолХлебКомб)";4607063422570
14031;"Хлеб ""Бездрожжевой""";4610008333237 
14018;Пампушки с чесноком;4610008335552, 4607063429210
14033;"Печенье ""Овсяное"" классическое ";
14038;"Печенье ""Ароматное""";
14039;Печенье Творожное   (ВолХлебКомб);
14040;Сухари панировочные  0,5 кг;4607063428374 
14042;"Печенье ""Кокосовое""  весовое  (ВолХлебКомб)";
14043;"Торт ""Паутинка"" 0,500 гр";
14044;"Торт ""Песочный к чаю"" 600 гр ВХК";
14045;"Торт ""Брусничный"" 600 гр ВХК ";
14046;"Торт ""Йогуртовый"" 550 гр ВХК";
14050;Торт Сметанно- малиновый 1 кг;
14051;"Торт ""Наполеон"" 700 гр";
14047;"Пирожное ""Картошка""  упаковка (5*40гр)";4610008336535
14048;"Пирожное ""Наполеончик"" упаковка (3*100гр)";4607063429494
14049;"Пирожное ""Вишневый десерт"" упаковка (4*75 гр)";
14052;"Пирожное ""Эклер"" (3*60 гр)";4610008336344 
14053;"Пирожное ""Трубочка заварная с арахисом""(3*50 гр)";
14067;"Пир. ""Нарезное"" (3*75 гр) (ВолХлебКомб)";
14054;Слоеное тесто 0,600;
14055;"Печенье ""Глазированное"" весовое";
14023;Кулич Пасхальный 350 гр;
14056;Кулич Праздничный 550 гр;
14026;"Кулич ""Светлая Пасха"" 300гр";
14057;"Набор Пасхальный "" Христос Воскрес"" 140 гр";
14058;Вологодская пастила ВИШНЯ в коробочке  300 гр;4627136390025
14119;Вологодская пастила ВИШНЯ в коробочке  150 гр;4627136390216
14059;Вологодская пастила МАЛИНА в коробочке 300 гр;4627136390049
14122;Вологодская пастила МАЛИНА в коробочке 150 гр;4627136390230
14060;Вологодская Монастырская пастила постная  350 гр;
14061;Вологодская пастила КЛАССИКА  в коробочке  300 гр;4627136390018
14118;Вологодская пастила КЛАССИКА  в коробочке  150 гр;4627136390209
14065;Вологодская пастила КЛЮКВА в коробочке 300 гр;4627136390056
14120;Вологодская пастила КЛЮКВА в коробочке 150 гр;4627136390247
14073;Вологодская пастила ЧЕРНИКА в коробочке  300 гр;4627136390032
14121;Вологодская пастила ЧЕРНИКА в коробочке  150 гр;4627136390223
14068;Вологодская пастила без сахара и без ФРУКТОЗЫ 230 гр;4627136390070
14123;Вологодская пастила без сахара и без ФРУКТОЗЫ 115 гр гр;4627136390261
14124;Вологодская пастила диетическая ВИШНЯ 230 гр;4627136390087
14125;Вологодская пастила диетическая ВИШНЯ 115 гр;" 4627136390285
4627136390285"
14126;Вологодская пастила диетическая КЛЮКВА 230 гр;4627136390124
14127;Вологодская пастила диетическая КЛЮКВА 115 гр;"4627136390315
4627136390315"
14128;Вологодская пастила диетическая ЧЕРНИКА 230 гр;4627136390094
14129;Вологодская пастила диетическая ЧЕРНИКА 115 гр;4627136390292
14130;Вологодская пастила диетическая МАЛИНА 230 гр;4627136390100
14131;Вологодская пастила диетическая МАЛИНА 115 гр;4627136390308
14062;Хрустики с Малиной 60гр;4627136390599
14063;Хрустики с Черникой 60гр;4627136390582
14064;Хрустики Классические 60гр;4627136390551
14066;Хрустики с Клюквой 60гр;4627136390575
14072;Хрустики  без сахара 50гр;4627136390605
14101;Хрустики с Вишней 60гр;4627136390568
14139;Хрустики с Какао 60гр;4627136390551
14070;"Яблочные палочки без сахара и фруктозы ""Фитнес""  150 гр";7930050760254 
14071;Смоква классическая  50 гр;7930050760131,7930050760063,7930050760056,7930050760124,7930050760100 
14102;Сыр Яблочный Вологодский;4627136390407
14134;Сыр Яблочный Вологодский грецкий орех и корица;4627136390414
14135;Сыр Яблочный Вологодский с вяленой грушей;4627136390421
14136;Сыр Яблочный Вологодский с имбирем;4627136390452
14103;"Воздушный зефир ""Маршмеллоу""";
14132;Фрустила фруктовая банан/клюква;4627136390704
14133;Фрустила манго/клюква;4627136390728
14137;Щербет пастильный с орехом и корицей;4627136390469
14138;Щербет пастильный с цукатами;4627136390483
4052;"Набор конфет ""Вотчина Деда Мороза""0,27";4607068495883
4053;"Набор конфет ""Новогоднее путешествие"" 150 гр";4607068495890
4054;Зефир с брусникой 250 гр;4607068495876 
4055;Зефир в шоколаде 250 гр;4607068495869
4056;"Конфеты ""СЛАДКАЯ БАНДЕРОЛЬ""";4607068495418
4057;Конфеты Птица-Тройка 0,15;4607068498242
4058;Набор конфет Танцующий Дед Мороз;4607068498112 
4059;Конфеты Сказочный гостинец 0,25;4607068498129
4084;Пастила «Фабричная с орехами» Новый Год 255 гр;4680025150124 
4085;Мармелад «Антистресс» Новый Год 270 гр;4680025150162 
4086;Новогодняя сказка, набор конфет 300 гр;4607068499997 
4087;Мармелад «Вологодские забавы» Новый Год 100г;4607068495821 
4088;"Драже ""Легкий перекус"" Новый год 20 гр";4607068497726 
4089;Календарь Деда Мороза 272 гр;4680025150261 
4094;Арахис в какао порошке 35гр ;
4095;Душа Русского Севера 180гр;4607068494466 
4096;Новогодняя открытка;4680025150285 
4097;Хоровод;4680025150292 
4098;Петя;
4090;Подарок НГ № 1;
4091;Подарок НГ № 2;
4092;Подарок НГ № 3;
4093;Подарок НГ № 4;
16011;"Пряники ""Ореховые"" ";
16041;"Пряники ""Молочные"" 400 гр";4630012160445
16042;"Пряники ""Клюквенные"" 400 гр";4630012160346
16045;"Пряники ""Сливочные"" 0,400 гр";4630012160476
16046;"Пряники ""Мятные"" 0,400 гр";4630012160407
16055;"Пряники ""Любимые"" 0,400 гр";4630012160414 
16056;"Пряники ""Шоколадные"" 0,400 гр";
16023;Пряники весовые;
16043;пряник Кирилловский 250гр ;
16044;Печенье Ореховое ;
14117;Сухари в ассортименте;
16006;Вологодская клюква в сахарной пудре;4640007290019
17001;"Яйцо  ""Десяток"" ";4607103690082
17010;"Яйцо 1 кат. ""Десяток"" (п.Парфеново)";
16051;"Карамель ""В Ассортименте""  0,28 ";
16052;"Карамель ""В Ассортименте""  0,25 нов.год";
16053;"Карамель ""Зебра ""  0,44 ";
16049;Пряники шоколадные 0,47;
16050;Пряники Великоустюгские 0,47;
16063;"Печенье ""Айгуль""весовое";
16064;"Печенье  ""Листик""  вес";
16065;"Карамель ""Петушиные гребешки""";
16066;Козули сердечки;
7037;"Семена льна ""Традиции Севера""";4620006730099
7038;"Мука из жмыха семян льна ""Традиции Севера""";4620006730167
7039;"Семена кунжута ""Традиции Севера""";4620006730150
7047;"Мука из жмыха семян кунжута ""Традиции Севера"" 150г";4620006730167 
7040;"Семена тыквы ""Традиции севера""";4620006730198
7041;"Семена горчицы ""Традиции Севера""";4620006730181
7052;"Семена Расторопши ""Традиции Севера""";
7044;"Масло Льняное ""Традиции Севера"" нераф. 350 мл";
7036;"Масло Льняное ""Вологодское"" нераф. 460 мл пл/б";4620006730013
7046;"Масло Льняное ""Вологодское"" нераф. 250 мл пл/б";4620006730174
7049;"Масло Горчичное ""Традиции Севера"" нераф. 350 мл пл/б";
7050;"Масло Расторопши ""Традиции Севера"" нераф.350 мл пл/б";
7054;"Масло кунжутное ""Традиции Севера"" нераф. 350мл  пл/б";
10003;Во!Мёд Луговой;
10004;Во!Мёд Донник;
10005;Во!Мёд Полевой;
10006;Во!Мёд Яблочный;
10007;Во!Мёд Акация;
7048;Сладкие Морковные дольки 130,гр;4631136087489 
7056;Сладкие Морковные дольки 90 гр ;7930043190167 
7057;Сладкие морковные сухарики 130гр;
16057;КУКУРУЗКА попкорн Соль 40гр;
16058;"Кукурузн.пал. ""Капитан Хруст"" Сладкие 60 гр";
14069;Иван - чай  ;7930053080007,7930053084999 
14100;"""Русский Иван-чай"" Деда Мороза";7930053080793 
14105;"""Русский Иван-чай"" Снегурочки";7930053080809 
14106;"""Русский Иван-чай"" Снеговика";7930053080823 
14107;"""Русский Иван-чай"" Зайчика";7930053080830 
14104;"""Русский Иван-чай"" Ёлочки";7930053080816 
14075;"Чай ""Белый пес""";4680287542118 
14076;"Чай ""Уральские Самоцветы""";4680287542163 
14077;"Чай ""Три Солнца""";4680287542149 
14078;"Чай ""Тепло Крыма""";4680287542156 
14079;"Чай ""Сила Кабана""";4680287542125 
14080;"Чай ""Белый пес""";4680287542170 
14081;"Чай ""Уральские Самоцветы""";4680287542194 
14082;"Чай ""Три Солнца""";4680287542200 
14083;"Чай ""Тепло Крыма""";4680287542217 
14084;"Чай ""Сила Кабана"""; 4680287542224 
14108;"Чай ""Жар-Птица""";
14085;Мощные корни д/женщин;
14086;Мощные корни д/мужчин;
14087;Иван-чай классический гранулированный 50 гр.(пакет);4600000000190 
14088;Иван-чай классический гранулированный 90 гр;4600000000053 
14089;Иван-чай гранулированный с брусникой  90 гр;4600000000046 
14090;Иван-чай гранулированный с вишней 90 гр;4600000000039 
14091;Иван-чай гранулированный со смородиной 90 гр;4600000000022 
14092;Иван-чай гранулированный с клюквой  90 гр;4600000000015 
14093;Иван-чай гранулированный с черникой  90 гр;4600000000176 
14094;Иван-чай гранулированный с черноплодной рябиной 90 гр;4600000000183 
14095;Иван-чай листовой «Царевна Дарья» 50 гр;4600000000138 
14096;Иван-чай листовой с ягодами клюквы и брусники «Северный» 50 гр;4600000000121 
14097;Иван-чай листовой с чабрецом «Император Александр» 50 гр;4600000000145 
14098;Иван-чай листовой с яблоком и корицей 50 гр;4600000000169 
14099;Иван-чай листовой с брусникой  50 гр;4600000000152 
14110;Иван-чай мелколистовой 60 гр;
14111;Иван-чай мелколистовой с мелиссой и мятой в пирамидках;
14112;Иван-чай мелколистовой с шиповником в пирамидках;
14113;Иван-чай мелколистовой  апельсин и лимон в пирамидках;
14114;Иван-чай мелколистовой  классический в пирамидках;
14115;Промо набор 1;
14116;Промо набор 2;
17002;Нарезка кеты с/с в/у 100гр ;4620763150130 
17003;Нарезка лосося с/с в/у 100гр;4620763150154 
17011;Нарезка семги с/с в/у 100гр;4620763150161 
17014;Нарезка семги с/с в/у 180гр.;
17012;Нарезка форели  с/с в/у 100гр; 4620763150185 
17015;Нарезка форели  с/с в/у 180гр.;
17013;Нарезка палтуса х/к в/у 200гр;4620763150994 
17009;Косичка скумбрия х/к 300 гр в/у  (п.Шулма);4620763153155 
15024;"Грибы ""Вологодские"" 350 гр";4605460000179 
15025;"Грибы ""Грибной бочонок"" 350 гр";4605460003958 
15026;"Грибы соленые ""Белые Грузди"" 580 гр";4605460006669 
15027;Грибы соленый грибной бочонок 580 гр;4607145721515 
15028;Лечо грибное 350 гр;4605460000261 
15029;Лечо грибное с лисичками 350 гр;4605460000223 
15030;Варенье Вологодское вишня 370 гр;
15031;Варенье Вологодское клубника 370 гр;
15032;Варенье Вологодское малина 370 гр;
15040;Варенье Вологодское черносмородиновое 370 гр;
15033;Джем Апельсин Вологодский  370 гр;
15034;Джем Клубника Вологодский 370 гр;
15035;Джем Брусника Вологодский 370 гр;
15036;Джем Лимон Вологодский;
15037;БРУСНИКА протертая с сахаром;
15038;КЛЮКВА протертая с сахаром;
15039;ЧЕРНИКА дробленная с сахаром;
16067;"Кекс ""Венский"" в ассортименте";
16068;Корж Русский Бисквит светлый ;
16069;Корж Русский Бисквит темный ;
16070;Мини-кекс Русский Бисквит в ассортименте;
16071;Пирожное Русский Бисквит бисквитное шоколадное 30 гр.*8 шт;
6007;ВАРЕНКА Вологодская топленая с сахаром СТАКАН;4601735000950
6008;КАКАО и молоко сгущенное с сахаром СТАКАН ;4601735000783
6009;СЛИВКИ сгущенные с сахаром СТАКАН ;4601735000790
6010;КОФЕ и молоко сгущенное с сахаром СТАКАН;4601735000776
6011;Молоко цельное сгущенное с сахаром СТАКАН;4601735000660
6001;ВАРЕНОЕ молоко сгущенное с сахаром Ж/Б;
6002;КОФЕ и Молоко сгущенное с сахаром Ж/Б;4601735000035
6003;КАКАО и Молоко сгущенное с сахаром Ж/Б;4601735000059
6004;СЛИВКИ сгущенные с сахаром Ж/Б;4601735000073
6005;Молоко цельное сгущенное с сахаром ПАКЕТ;
6012;Молоко цельное сгущенное с сахаром Ж/Б;4601735000868
6006;Молоко цельное сгущенное с сахаром Ж/Б;4601735000011
18003;Мороженое ДМ ваф стакан ван/шок крошка 70 гр;4607067931733
18004;Мороженое ДМ ваф стакан шок 70 гр;4607067931764
18005;Мороженое ДМ эскимо ван/шок гл 60 гр;4607067934482
18007;Мороженое ДМ ваф стакан фисташки 100 гр;4607067935427
18008;Мороженое ДМ ваф стакан малина 100 гр;4607067935984
18009;Мороженое ДМ ваф стакан плом/ван 70 гр;4607067932082
18044;Мороженое ДМ ваф стакан дыня;4607067937735
18031;Морож Супер Гигант рожок ван/клюк дж/шок глазури;4607067932143
18011;Морож Жемчужина России ваф ст  слив. 80 гр;4607067936820
18012;Морож Жемчужина России рожок слив. 110 гр;4607067936882
18013;Морож Ленинградское рожок пломбир 60 гр СПБ;4607067936745
18034;Мороженое Ленинградское рожок крем-брюле;4607067937339
18014;Морож Ленинградское брикет плом 220 гр СПб;4607067936776
18035;Мороженое Ленинградское брикет крем-брюле 220 гр;4607067937292
18050;Мороженое Ленинградское ваф ст крем-брюле 80*24;
18053;Морож Вологодский пломбир стак ваф 15% 100г*24;
18043;Мороженое Вологодский пломбир брикет 15% 250 гр;4607067937681
18040;Морож Филевский брикет шоколад с кус шок 220 гр;4607067936608
18041;Мороженое Филевский брикет фисташка 220 гр;4607067936561
18020;Морож Брикет «Семейное» Пломбир-Клуб-Шок 220 гр;4607067934703
18039;Мороженое Брикет Семейное Ван-Шокол 500 гр ;4600625314030
18052;Морож Айсберри шербет пласт ст ябл-груша 80*20;
18024;Морож Айсберри шербет пласт ст с черн см 80*20;4600625311688
18028;Мороженое 100% сок эскимо Персик-малина;4600625312425
18051;Мороженое 100% сок эскимо Яблоко-тропик;
18045;Мороженое КОТ ваф стакан банан;4607067937902
18046;Мороженое КОТ ваф стакан баблгам;4607067937896
18047;Фруктовый лед КОТ со вкусом яблока;
18061;Мороженое Вологодский пломбир брикет шоколад 250 гр;
18062;Мороженое АРТЕК плом ван в ваф стак 90 гр;
18063;Мороженое АРТЕК плом шоколад в ваф стак 90 гр;
18064;Морож АРТЕК плом ван с клубничн нап в ваф ст 90 гр;
18065;Морож АРТЕК плом ван с абрикос нап ваф ст 90 гр;
18066;Морож Вологодский пломбир эскимо в шок гл плом 80 гр;
18067;Морож Айсберри шербет пласт стакан мол тропик 80 гр;
;ВЫВОЗ КАРТОНА;
;МЕД ПОЛЕВОЙ;
;МЕД ЛУГОВОЙ;
;РАЗМЕН 10 руб.;
;Упаковки для яиц;
;Пакеты для мусора большие;
;Пакеты для мусора маленькие;
;Пакеты 26*35 ДЛЯ ТВОРОГА;
;Пакеты 26*35;
;Пакеты 18*27 ;
;Пакеты 16*24;
;Пленка пищевая ;
;Перчатки однораз. L ;
;Перчатки однораз. M ;
;Перчатки резиновые хоз. M;
;Перчатки резиновые хоз. L;
;Скотч узкий;
;Скотч широкий;
;Этикет-лента;
;Кассовая лента 80мм;
;Кассовая лента 57мм;
;Лента для терминала;
;Тряпка для пола;
;Средство для мытья пола;
;Салфетка хозяйственная;
;Средство для стекол;
;Бумага туалетная;
;Средство для мытья туалета;
;Губка для посуды;
;Чистящий порошок;
;Средство для мытья посуды;
;Мыло детское;
;Скобы для степлера №24/6;
;Скобы для степлера №10;
;Ручка шариковая;
;Маркер ;
;Пакеты с ручками Во!Молоко;
